id,Institution,Minute Index,Date,Date2,Hour,Minute,Motivation,Sessions,Session Duration,Pageviews,Pages Per Session,Landing Page,User Type,Traffic Type,Operating System,City,Region,Country
5210,CSM,161799,20160222,2/22/16,8,39,Explorer,0,0:00:00,1,0,/info,New Visitor,organic,Windows,Denver,Colorado,United States
5211,CSM,161814,20160222,2/22/16,8,54,Explorer,0,0:00:00,2,0,/info,New Visitor,organic,Windows,Denver,Colorado,United States
5212,CSM,161961,20160222,2/22/16,11,21,Explorer,1,0:00:48,2,2,/object/pp-104-2/,Returning Visitor,organic,Macintosh,Boulder,Colorado,United States
5213,CSM,161962,20160222,2/22/16,11,22,Explorer,0,0:00:00,1,0,/object/pp-104-2/,Returning Visitor,organic,Macintosh,Boulder,Colorado,United States
5214,CSM,162429,20160222,2/22/16,19,9,Explorer,1,0:02:31,2,2,/memberpromo,New Visitor,direct,Windows,Denver,Colorado,United States
5215,CSM,162431,20160222,2/22/16,19,11,Explorer,0,0:00:00,1,0,/memberpromo,New Visitor,direct,Windows,Denver,Colorado,United States
5216,CSM,162677,20160222,2/22/16,23,17,Explorer,1,0:00:58,1,1,/memberpromo,Returning Visitor,direct,Windows,Denver,Colorado,United States
5217,CSM,162678,20160222,2/22/16,23,18,Explorer,0,0:00:00,1,0,/memberpromo,Returning Visitor,direct,Windows,Denver,Colorado,United States
5218,CSM,163294,20160223,2/23/16,9,34,Explorer,1,0:04:32,1,1,/object/ph-401/,Returning Visitor,organic,Macintosh,Iowa City,Iowa,United States
5219,CSM,163299,20160223,2/23/16,9,39,Explorer,0,0:00:00,1,0,/object/ph-401/,Returning Visitor,organic,Macintosh,Iowa City,Iowa,United States
5220,CSM,164333,20160224,2/24/16,2,53,Explorer,1,0:00:41,1,1,/,New Visitor,organic,iOS,Austin,Texas,United States
5221,CSM,164334,20160224,2/24/16,2,54,Explorer,0,0:00:00,2,0,/,New Visitor,organic,iOS,Austin,Texas,United States
5222,CSM,165268,20160224,2/24/16,18,28,Explorer,1,0:00:12,2,2,/info,Returning Visitor,referral,iOS,Breckenridge,Colorado,United States
5223,CSM,166091,20160225,2/25/16,8,11,Explorer,1,0:01:13,1,1,/info,New Visitor,referral,Android,Superior,Colorado,United States
5224,CSM,166092,20160225,2/25/16,8,12,Explorer,0,0:00:00,1,0,/info,New Visitor,referral,Android,Superior,Colorado,United States
5225,CSM,166093,20160225,2/25/16,8,13,Explorer,0,0:00:00,1,0,/info,New Visitor,referral,Android,Superior,Colorado,United States
5226,CSM,166666,20160225,2/25/16,17,46,Explorer,1,0:00:49,1,1,/info,New Visitor,referral,iOS,Dallas,Texas,United States
5227,CSM,166667,20160225,2/25/16,17,47,Explorer,0,0:00:00,2,0,/info,New Visitor,referral,iOS,Dallas,Texas,United States
5228,CSM,172371,20160229,2/29/16,16,51,Explorer,1,0:12:37,1,1,/clyfford-still/,New Visitor,organic,Windows,Centennial,Colorado,United States
5229,CSM,172381,20160229,2/29/16,17,1,Explorer,0,0:00:00,1,0,/clyfford-still/,New Visitor,organic,Windows,Centennial,Colorado,United States
5230,CSM,172384,20160229,2/29/16,17,4,Explorer,0,0:00:00,2,0,/clyfford-still/,New Visitor,organic,Windows,Centennial,Colorado,United States
5231,CSM,176342,20160303,3/3/16,11,2,Explorer,1,0:00:57,1,1,/object/ph-129/,Returning Visitor,organic,Windows,Erie,Pennsylvania,United States
5232,CSM,176343,20160303,3/3/16,11,3,Explorer,0,0:00:00,2,0,/object/ph-129/,Returning Visitor,organic,Windows,Erie,Pennsylvania,United States
5233,CSM,180667,20160306,3/6/16,11,7,Explorer,1,0:06:48,3,3,/,New Visitor,direct,iOS,Denver,Colorado,United States
5234,CSM,180668,20160306,3/6/16,11,8,Explorer,0,0:00:00,1,0,/,New Visitor,direct,iOS,Denver,Colorado,United States
5235,CSM,180672,20160306,3/6/16,11,12,Explorer,0,0:00:00,1,0,/,New Visitor,direct,iOS,Denver,Colorado,United States
5236,CSM,180673,20160306,3/6/16,11,13,Explorer,0,0:00:00,4,0,/,New Visitor,direct,iOS,Denver,Colorado,United States
5237,CSM,182720,20160307,3/7/16,21,20,Explorer,1,0:01:22,1,1,/clyfford-still/,New Visitor,organic,Android,(not set),California,United States
5238,CSM,182721,20160307,3/7/16,21,21,Explorer,0,0:00:00,1,0,/clyfford-still/,New Visitor,organic,Android,(not set),California,United States
5239,CSM,183659,20160308,3/8/16,12,59,Explorer,1,0:01:59,1,1,/,New Visitor,organic,iOS,Strasburg,Colorado,United States
5240,CSM,183661,20160308,3/8/16,13,1,Explorer,0,0:00:00,1,0,/,New Visitor,organic,iOS,Strasburg,Colorado,United States
5241,CSM,183922,20160308,3/8/16,17,22,Explorer,1,0:25:24,1,1,/object/ph-929/,New Visitor,organic,Windows,Hamilton,New York,United States
5242,CSM,183924,20160308,3/8/16,17,24,Explorer,0,0:00:00,1,0,/object/ph-929/,New Visitor,organic,Windows,Hamilton,New York,United States
5243,CSM,183947,20160308,3/8/16,17,47,Explorer,0,0:00:00,2,0,/object/ph-929/,New Visitor,organic,Windows,Hamilton,New York,United States
5244,CSM,185528,20160309,3/9/16,20,8,Explorer,1,0:08:01,1,1,/,New Visitor,organic,iOS,Colorado Springs,Colorado,United States
5245,CSM,185530,20160309,3/9/16,20,10,Explorer,0,0:00:00,5,0,/,New Visitor,organic,iOS,Colorado Springs,Colorado,United States
5246,CSM,185531,20160309,3/9/16,20,11,Explorer,0,0:00:00,3,0,/,New Visitor,organic,iOS,Colorado Springs,Colorado,United States
5247,CSM,185535,20160309,3/9/16,20,15,Explorer,0,0:00:00,1,0,/,New Visitor,organic,iOS,Colorado Springs,Colorado,United States
5248,CSM,185536,20160309,3/9/16,20,16,Explorer,0,0:00:00,1,0,/,New Visitor,organic,iOS,Colorado Springs,Colorado,United States
5249,CSM,186610,20160310,3/10/16,14,10,Explorer,1,0:03:57,1,1,/,Returning Visitor,referral,Macintosh,Denver,Colorado,United States
5250,CSM,186612,20160310,3/10/16,14,12,Explorer,0,0:00:00,1,0,/,Returning Visitor,referral,Macintosh,Denver,Colorado,United States
5251,CSM,186614,20160310,3/10/16,14,14,Explorer,0,0:00:00,1,0,/,Returning Visitor,referral,Macintosh,Denver,Colorado,United States
5252,CSM,195440,20160316,3/16/16,17,20,Explorer,1,0:01:47,1,1,/,New Visitor,organic,Android,Aurora,Colorado,United States
5253,CSM,195441,20160316,3/16/16,17,21,Explorer,0,0:00:00,3,0,/,New Visitor,organic,Android,Aurora,Colorado,United States
5254,CSM,195442,20160316,3/16/16,17,22,Explorer,0,0:00:00,1,0,/,New Visitor,organic,Android,Aurora,Colorado,United States
5255,CSM,197948,20160318,3/18/16,11,8,Explorer,1,0:01:23,1,1,/,New Visitor,direct,Macintosh,Raleigh,North Carolina,United States
5256,CSM,197949,20160318,3/18/16,11,9,Explorer,0,0:00:00,3,0,/,New Visitor,direct,Macintosh,Raleigh,North Carolina,United States
5257,CSM,197950,20160318,3/18/16,11,10,Explorer,0,0:00:00,1,0,/,New Visitor,direct,Macintosh,Raleigh,North Carolina,United States
5258,CSM,199400,20160319,3/19/16,11,20,Explorer,1,0:05:21,1,1,/memorymythmagic,New Visitor,direct,iOS,Dallas,Texas,United States
5259,CSM,199401,20160319,3/19/16,11,21,Explorer,0,0:00:00,2,0,/memorymythmagic,New Visitor,direct,iOS,Dallas,Texas,United States
5260,CSM,199405,20160319,3/19/16,11,25,Explorer,0,0:00:00,1,0,/memorymythmagic,New Visitor,direct,iOS,Dallas,Texas,United States
5261,CSM,199406,20160319,3/19/16,11,26,Explorer,0,0:00:00,1,0,/memorymythmagic,New Visitor,direct,iOS,Dallas,Texas,United States
5262,CSM,199758,20160319,3/19/16,17,18,Explorer,1,0:02:49,1,1,/,New Visitor,direct,iOS,Livonia,Michigan,United States
5263,CSM,199759,20160319,3/19/16,17,19,Explorer,0,0:00:00,1,0,/,New Visitor,direct,iOS,Livonia,Michigan,United States
5264,CSM,211051,20160327,3/27/16,13,31,Explorer,1,0:02:23,2,2,/clyfford-still/,New Visitor,organic,Windows,Huntington Beach,California,United States
5265,CSM,212423,20160328,3/28/16,12,23,Explorer,1,0:00:00,1,1,/would-you-like-a-sample/,Returning Visitor,organic,Macintosh,Denver,Colorado,United States
5266,CSM,214093,20160329,3/29/16,16,13,Explorer,1,0:07:37,2,2,/clyfford-still/,New Visitor,organic,Macintosh,Berkeley,California,United States
5267,CSM,217148,20160331,3/31/16,19,8,Explorer,1,0:01:06,1,1,/,New Visitor,direct,Android,Aurora,Colorado,United States
5268,CSM,217181,20160331,3/31/16,19,41,Explorer,1,0:03:26,1,1,/,New Visitor,organic,iOS,Denver,Colorado,United States
5269,CSM,219826,20160402,4/2/16,15,46,Explorer,1,0:04:57,2,2,/museum-rental/,New Visitor,paid,iOS,Denver,Colorado,United States
5270,CSM,222238,20160404,4/4/16,7,58,Explorer,1,0:14:40,2,2,/,Returning Visitor,organic,Macintosh,London,England,United Kingdom
5271,CSM,222356,20160404,4/4/16,9,56,Explorer,1,0:00:51,5,5,/,New Visitor,direct,Macintosh,London,England,United Kingdom
5272,CSM,233954,20160412,4/12/16,11,14,Explorer,1,0:12:44,1,1,/,New Visitor,referral,Windows,Oklahoma City,Oklahoma,United States
5273,CSM,234438,20160412,4/12/16,19,18,Explorer,1,0:00:21,1,1,/london-calling-5th-anniversary-news-announced/,Returning Visitor,paid,iOS,Boulder,Colorado,United States
5274,CSM,236927,20160414,4/14/16,12,47,Explorer,1,0:03:29,2,2,/,New Visitor,direct,iOS,Aurora,Colorado,United States
5275,CSM,237532,20160414,4/14/16,22,52,Explorer,1,0:06:57,3,3,/,Returning Visitor,organic,iOS,Denver,Colorado,United States
5276,CSM,237987,20160415,4/15/16,6,27,Explorer,1,0:03:41,1,1,/,New Visitor,referral,Windows,Alexandria,Louisiana,United States
5277,CSM,238108,20160415,4/15/16,8,28,Explorer,1,0:04:44,2,2,/,New Visitor,referral,Windows,Denver,Colorado,United States
5278,CSM,243201,20160418,4/18/16,21,21,Explorer,1,0:00:21,2,2,/clyfford-still/,Returning Visitor,organic,Macintosh,Denver,Colorado,United States
5279,CSM,245860,20160420,4/20/16,17,40,Explorer,1,0:01:04,1,1,/clyfford-still/,Returning Visitor,organic,Macintosh,Iowa City,Iowa,United States
5280,CSM,246873,20160421,4/21/16,10,33,Explorer,1,0:01:26,1,1,/,New Visitor,organic,Android,Parma,Ohio,United States
5281,CSM,249746,20160423,4/23/16,10,26,Explorer,1,0:02:02,1,1,/clyfford-still/,New Visitor,organic,Windows,Rochester,New York,United States
5282,CSM,253194,20160425,4/25/16,19,54,Explorer,1,0:02:32,1,1,/,New Visitor,referral,iOS,Madison,Wisconsin,United States
5283,CSM,253296,20160425,4/25/16,21,36,Explorer,1,0:25:29,1,1,/clyfford-still-pilgrimage/,New Visitor,organic,Android,Cleveland,Ohio,United States
5284,CSM,253797,20160426,4/26/16,5,57,Explorer,1,0:03:28,1,1,/,New Visitor,organic,Macintosh,Greenwood,Indiana,United States
5285,CSM,254123,20160426,4/26/16,11,23,Explorer,1,0:02:49,2,2,/clyfford-still/,Returning Visitor,organic,iOS,Seattle,Washington,United States
5286,CSM,254352,20160426,4/26/16,15,12,Explorer,1,0:04:22,1,1,/,New Visitor,organic,Windows,College Park,Maryland,United States
5287,CSM,257175,20160428,4/28/16,14,15,Explorer,1,0:00:28,2,2,/clyfford-still/,Returning Visitor,organic,Android,Lincoln,England,United Kingdom
5288,CSM,257851,20160429,4/29/16,1,31,Explorer,1,0:00:56,3,3,/,New Visitor,referral,Macintosh,San Antonio,Texas,United States
5289,CSM,264361,20160503,5/3/16,14,1,Explorer,1,0:02:24,2,2,/,New Visitor,direct,Macintosh,Baltimore,Maryland,United States
5290,CSM,790,20151102,11/2/15,13,10,Facilitator,1,0:37:03,1,1,/,New Visitor,referral,Windows,Denver,Colorado,United States
5291,CSM,817,20151102,11/2/15,13,37,Facilitator,0,0:00:00,1,0,/,New Visitor,referral,Windows,Denver,Colorado,United States
5292,CSM,821,20151102,11/2/15,13,41,Facilitator,0,0:00:00,2,0,/,New Visitor,referral,Windows,Denver,Colorado,United States
5293,CSM,822,20151102,11/2/15,13,42,Facilitator,0,0:00:00,1,0,/,New Visitor,referral,Windows,Denver,Colorado,United States
5294,CSM,827,20151102,11/2/15,13,47,Facilitator,0,0:00:00,1,0,/,New Visitor,referral,Windows,Denver,Colorado,United States
5295,CSM,1416,20151102,11/2/15,23,36,Facilitator,1,0:03:18,2,2,/info,New Visitor,organic,Macintosh,Denver,Colorado,United States
5296,CSM,1417,20151102,11/2/15,23,37,Facilitator,0,0:00:00,1,0,/info,New Visitor,organic,Macintosh,Denver,Colorado,United States
5297,CSM,1418,20151102,11/2/15,23,38,Facilitator,0,0:00:00,1,0,/info,New Visitor,organic,Macintosh,Denver,Colorado,United States
5298,CSM,1419,20151102,11/2/15,23,39,Facilitator,0,0:00:00,1,0,/info,New Visitor,organic,Macintosh,Denver,Colorado,United States
5299,CSM,2317,20151103,11/3/15,14,37,Facilitator,1,0:01:41,1,1,/,Returning Visitor,organic,Macintosh,Centennial,Colorado,United States
5300,CSM,2318,20151103,11/3/15,14,38,Facilitator,0,0:00:00,3,0,/,Returning Visitor,organic,Macintosh,Centennial,Colorado,United States
5301,CSM,2319,20151103,11/3/15,14,39,Facilitator,0,0:00:00,1,0,/,Returning Visitor,organic,Macintosh,Centennial,Colorado,United States
5302,CSM,2395,20151103,11/3/15,15,55,Facilitator,1,0:01:35,1,1,/,New Visitor,organic,Macintosh,San Diego,California,United States
5303,CSM,2396,20151103,11/3/15,15,56,Facilitator,0,0:00:00,1,0,/,New Visitor,organic,Macintosh,San Diego,California,United States
5304,CSM,2397,20151103,11/3/15,15,57,Facilitator,0,0:00:00,1,0,/,New Visitor,organic,Macintosh,San Diego,California,United States
5305,CSM,3549,20151104,11/4/15,11,9,Facilitator,1,0:31:22,1,1,/,New Visitor,organic,Macintosh,San Francisco,California,United States
5306,CSM,3550,20151104,11/4/15,11,10,Facilitator,0,0:00:00,1,0,/,New Visitor,organic,Macintosh,San Francisco,California,United States
5307,CSM,3569,20151104,11/4/15,11,29,Facilitator,0,0:00:00,1,0,/,New Visitor,organic,Macintosh,San Francisco,California,United States
5308,CSM,3580,20151104,11/4/15,11,40,Facilitator,0,0:00:00,1,0,/,New Visitor,organic,Macintosh,San Francisco,California,United States
5309,CSM,3994,20151104,11/4/15,18,34,Facilitator,1,0:06:20,1,1,/replicas,New Visitor,direct,iOS,Dallas,Texas,United States
5310,CSM,3995,20151104,11/4/15,18,35,Facilitator,0,0:00:00,1,0,/replicas,New Visitor,direct,iOS,Dallas,Texas,United States
5311,CSM,4000,20151104,11/4/15,18,40,Facilitator,0,0:00:00,2,0,/replicas,New Visitor,direct,iOS,Dallas,Texas,United States
5312,CSM,4033,20151104,11/4/15,19,13,Facilitator,1,0:00:51,2,2,/replicas,New Visitor,direct,iOS,Denver,Colorado,United States
5313,CSM,4034,20151104,11/4/15,19,14,Facilitator,0,0:00:00,1,0,/replicas,New Visitor,direct,iOS,Denver,Colorado,United States
5314,CSM,4902,20151105,11/5/15,9,42,Facilitator,1,0:00:37,3,3,/,New Visitor,organic,Windows,Denver,Colorado,United States
5315,CSM,5119,20151105,11/5/15,13,19,Facilitator,1,0:00:14,2,2,/info,New Visitor,organic,Macintosh,Golden,Colorado,United States
5316,CSM,5165,20151105,11/5/15,14,5,Facilitator,1,0:01:20,2,2,/replicas,New Visitor,referral,Macintosh,Denver,Colorado,United States
5317,CSM,5166,20151105,11/5/15,14,6,Facilitator,0,0:00:00,2,0,/replicas,New Visitor,referral,Macintosh,Denver,Colorado,United States
5318,CSM,5472,20151105,11/5/15,19,12,Facilitator,1,0:04:17,1,1,/,Returning Visitor,direct,Windows,Denver,Colorado,United States
5319,CSM,5473,20151105,11/5/15,19,13,Facilitator,0,0:00:00,2,0,/,Returning Visitor,direct,Windows,Denver,Colorado,United States
5320,CSM,5475,20151105,11/5/15,19,15,Facilitator,0,0:00:00,1,0,/,Returning Visitor,direct,Windows,Denver,Colorado,United States
5321,CSM,5477,20151105,11/5/15,19,17,Facilitator,0,0:00:00,1,0,/,Returning Visitor,direct,Windows,Denver,Colorado,United States
5322,CSM,6520,20151106,11/6/15,12,40,Facilitator,1,0:03:18,2,2,/exhibitions/,Returning Visitor,organic,Macintosh,Denver,Colorado,United States
5323,CSM,6521,20151106,11/6/15,12,41,Facilitator,0,0:00:00,1,0,/exhibitions/,Returning Visitor,organic,Macintosh,Denver,Colorado,United States
5324,CSM,6522,20151106,11/6/15,12,42,Facilitator,0,0:00:00,1,0,/exhibitions/,Returning Visitor,organic,Macintosh,Denver,Colorado,United States
5325,CSM,6523,20151106,11/6/15,12,43,Facilitator,0,0:00:00,1,0,/exhibitions/,Returning Visitor,organic,Macintosh,Denver,Colorado,United States
5326,CSM,6647,20151106,11/6/15,14,47,Facilitator,1,0:06:50,1,1,/,Returning Visitor,organic,iOS,Denver,Colorado,United States
5327,CSM,6648,20151106,11/6/15,14,48,Facilitator,1,0:04:14,1,1,/replicas,Returning Visitor,direct,iOS,Denver,Colorado,United States
5328,CSM,6649,20151106,11/6/15,14,49,Facilitator,0,0:00:00,1,0,/,Returning Visitor,organic,iOS,Denver,Colorado,United States
5329,CSM,6651,20151106,11/6/15,14,51,Facilitator,0,0:00:00,1,0,/,Returning Visitor,organic,iOS,Denver,Colorado,United States
5330,CSM,6653,20151106,11/6/15,14,53,Facilitator,0,0:00:00,1,0,/,Returning Visitor,organic,iOS,Denver,Colorado,United States
5331,CSM,6654,20151106,11/6/15,14,54,Facilitator,0,0:00:00,3,0,/,Returning Visitor,organic,iOS,Denver,Colorado,United States
5332,CSM,7758,20151107,11/7/15,9,18,Facilitator,1,0:01:15,1,1,/replicas,New Visitor,direct,iOS,Denver,Colorado,United States
5333,CSM,7759,20151107,11/7/15,9,19,Facilitator,0,0:00:00,2,0,/replicas,New Visitor,direct,iOS,Denver,Colorado,United States
5334,CSM,7781,20151107,11/7/15,9,41,Facilitator,1,0:03:23,1,1,/focs/,Returning Visitor,direct,Windows,Denver,Colorado,United States
5335,CSM,7783,20151107,11/7/15,9,43,Facilitator,0,0:00:00,1,0,/focs/,Returning Visitor,direct,Windows,Denver,Colorado,United States
5336,CSM,7784,20151107,11/7/15,9,44,Facilitator,0,0:00:00,1,0,/focs/,Returning Visitor,direct,Windows,Denver,Colorado,United States
5337,CSM,7785,20151107,11/7/15,9,45,Facilitator,0,0:00:00,1,0,/focs/,Returning Visitor,direct,Windows,Denver,Colorado,United States
5338,CSM,7909,20151107,11/7/15,11,49,Facilitator,1,0:01:02,2,2,/replicas,New Visitor,referral,iOS,Denver,Colorado,United States
5339,CSM,7910,20151107,11/7/15,11,50,Facilitator,0,0:00:00,1,0,/replicas,New Visitor,referral,iOS,Denver,Colorado,United States
5340,CSM,8313,20151107,11/7/15,18,33,Facilitator,1,0:01:44,1,1,/,Returning Visitor,organic,Windows,San Mateo,California,United States
5341,CSM,8314,20151107,11/7/15,18,34,Facilitator,0,0:00:00,3,0,/,Returning Visitor,organic,Windows,San Mateo,California,United States
5342,CSM,8315,20151107,11/7/15,18,35,Facilitator,0,0:00:00,1,0,/,Returning Visitor,organic,Windows,San Mateo,California,United States
5343,CSM,8452,20151107,11/7/15,20,52,Facilitator,1,0:05:56,1,1,/more-free,New Visitor,direct,Android,Denver,Colorado,United States
5344,CSM,8453,20151107,11/7/15,20,53,Facilitator,0,0:00:00,1,0,/more-free,New Visitor,direct,Android,Denver,Colorado,United States
5345,CSM,8454,20151107,11/7/15,20,54,Facilitator,0,0:00:00,1,0,/more-free,New Visitor,direct,Android,Denver,Colorado,United States
5346,CSM,8457,20151107,11/7/15,20,57,Facilitator,0,0:00:00,1,0,/more-free,New Visitor,direct,Android,Denver,Colorado,United States
5347,CSM,8458,20151107,11/7/15,20,58,Facilitator,0,0:00:00,1,0,/more-free,New Visitor,direct,Android,Denver,Colorado,United States
5348,CSM,9171,20151108,11/8/15,8,51,Facilitator,1,0:02:43,2,2,/info,Returning Visitor,organic,iOS,Denver,Colorado,United States
5349,CSM,9172,20151108,11/8/15,8,52,Facilitator,0,0:00:00,1,0,/info,Returning Visitor,organic,iOS,Denver,Colorado,United States
5350,CSM,9173,20151108,11/8/15,8,53,Facilitator,0,0:00:00,1,0,/info,Returning Visitor,organic,iOS,Denver,Colorado,United States
5351,CSM,9174,20151108,11/8/15,8,54,Facilitator,0,0:00:00,1,0,/info,Returning Visitor,organic,iOS,Denver,Colorado,United States
5352,CSM,10849,20151109,11/9/15,12,49,Facilitator,1,0:09:55,1,1,/info,Returning Visitor,organic,Macintosh,San Diego,California,United States
5353,CSM,10857,20151109,11/9/15,12,57,Facilitator,0,0:00:00,1,0,/info,Returning Visitor,organic,Macintosh,San Diego,California,United States
5354,CSM,10858,20151109,11/9/15,12,58,Facilitator,0,0:00:00,1,0,/info,Returning Visitor,organic,Macintosh,San Diego,California,United States
5355,CSM,10859,20151109,11/9/15,12,59,Facilitator,0,0:00:00,1,0,/info,Returning Visitor,organic,Macintosh,San Diego,California,United States
5356,CSM,13777,20151111,11/11/15,13,37,Facilitator,1,0:02:01,1,1,/,New Visitor,organic,Windows,Greenwood Village,Colorado,United States
5357,CSM,13778,20151111,11/11/15,13,38,Facilitator,0,0:00:00,1,0,/,New Visitor,organic,Windows,Greenwood Village,Colorado,United States
5358,CSM,13779,20151111,11/11/15,13,39,Facilitator,0,0:00:00,1,0,/,New Visitor,organic,Windows,Greenwood Village,Colorado,United States
5359,CSM,16353,20151113,11/13/15,8,33,Facilitator,1,0:04:43,1,1,/,New Visitor,referral,Linux,Denver,Colorado,United States
5360,CSM,16354,20151113,11/13/15,8,34,Facilitator,0,0:00:00,3,0,/,New Visitor,referral,Linux,Denver,Colorado,United States
5361,CSM,16357,20151113,11/13/15,8,37,Facilitator,0,0:00:00,1,0,/,New Visitor,referral,Linux,Denver,Colorado,United States
5362,CSM,16358,20151113,11/13/15,8,38,Facilitator,0,0:00:00,1,0,/,New Visitor,referral,Linux,Denver,Colorado,United States
5363,CSM,18659,20151114,11/14/15,22,59,Facilitator,1,0:00:53,1,1,/,Returning Visitor,direct,Android,Denver,Colorado,United States
5364,CSM,18660,20151114,11/14/15,23,0,Facilitator,0,0:00:00,1,0,/,Returning Visitor,direct,Android,Denver,Colorado,United States
5365,CSM,19420,20151115,11/15/15,11,40,Facilitator,1,0:01:32,1,1,/,New Visitor,paid,iOS,Dallas,Texas,United States
5366,CSM,19421,20151115,11/15/15,11,41,Facilitator,0,0:00:00,2,0,/,New Visitor,paid,iOS,Dallas,Texas,United States
5367,CSM,19422,20151115,11/15/15,11,42,Facilitator,0,0:00:00,1,0,/,New Visitor,paid,iOS,Dallas,Texas,United States
5368,CSM,20920,20151116,11/16/15,12,40,Facilitator,1,0:01:17,2,2,/,Returning Visitor,organic,Macintosh,Littleton,Colorado,United States
5369,CSM,20921,20151116,11/16/15,12,41,Facilitator,0,0:00:00,2,0,/,Returning Visitor,organic,Macintosh,Littleton,Colorado,United States
5370,CSM,20922,20151116,11/16/15,12,42,Facilitator,0,0:00:00,1,0,/,Returning Visitor,organic,Macintosh,Littleton,Colorado,United States
5371,CSM,25105,20151119,11/19/15,10,25,Facilitator,1,0:01:57,3,3,/,New Visitor,referral,iOS,Denver,Colorado,United States
5372,CSM,25107,20151119,11/19/15,10,27,Facilitator,0,0:00:00,1,0,/,New Visitor,referral,iOS,Denver,Colorado,United States
5373,CSM,26911,20151120,11/20/15,16,31,Facilitator,1,0:12:31,2,2,/,Returning Visitor,direct,Windows,Denver,Colorado,United States
5374,CSM,26912,20151120,11/20/15,16,32,Facilitator,0,0:00:00,2,0,/,Returning Visitor,direct,Windows,Denver,Colorado,United States
5375,CSM,26913,20151120,11/20/15,16,33,Facilitator,0,0:00:00,1,0,/,Returning Visitor,direct,Windows,Denver,Colorado,United States
5376,CSM,26914,20151120,11/20/15,16,34,Facilitator,0,0:00:00,2,0,/,Returning Visitor,direct,Windows,Denver,Colorado,United States
5377,CSM,26919,20151120,11/20/15,16,39,Facilitator,0,0:00:00,2,0,/,Returning Visitor,direct,Windows,Denver,Colorado,United States
5378,CSM,26920,20151120,11/20/15,16,40,Facilitator,0,0:00:00,2,0,/,Returning Visitor,direct,Windows,Denver,Colorado,United States
5379,CSM,26923,20151120,11/20/15,16,43,Facilitator,0,0:00:00,1,0,/,Returning Visitor,direct,Windows,Denver,Colorado,United States
5380,CSM,26924,20151120,11/20/15,16,44,Facilitator,0,0:00:00,2,0,/,Returning Visitor,direct,Windows,Denver,Colorado,United States
5381,CSM,28757,20151121,11/21/15,23,17,Facilitator,1,0:04:38,2,2,/,Returning Visitor,direct,iOS,Denver,Colorado,United States
5382,CSM,28760,20151121,11/21/15,23,20,Facilitator,0,0:00:00,2,0,/,Returning Visitor,direct,iOS,Denver,Colorado,United States
5383,CSM,28762,20151121,11/21/15,23,22,Facilitator,0,0:00:00,1,0,/,Returning Visitor,direct,iOS,Denver,Colorado,United States
5384,CSM,31049,20151123,11/23/15,13,29,Facilitator,1,0:04:54,1,1,/info,Returning Visitor,direct,iOS,Denver,Colorado,United States
5385,CSM,31050,20151123,11/23/15,13,30,Facilitator,0,0:00:00,1,0,/info,Returning Visitor,direct,iOS,Denver,Colorado,United States
5386,CSM,31051,20151123,11/23/15,13,31,Facilitator,0,0:00:00,1,0,/info,Returning Visitor,direct,iOS,Denver,Colorado,United States
5387,CSM,31052,20151123,11/23/15,13,32,Facilitator,0,0:00:00,2,0,/info,Returning Visitor,direct,iOS,Denver,Colorado,United States
5388,CSM,31053,20151123,11/23/15,13,33,Facilitator,0,0:00:00,1,0,/info,Returning Visitor,direct,iOS,Denver,Colorado,United States
5389,CSM,31054,20151123,11/23/15,13,34,Facilitator,0,0:00:00,1,0,/info,Returning Visitor,direct,iOS,Denver,Colorado,United States
5390,CSM,31505,20151123,11/23/15,21,5,Facilitator,1,0:02:18,2,2,/,New Visitor,organic,iOS,Denver,Colorado,United States
5391,CSM,31506,20151123,11/23/15,21,6,Facilitator,0,0:00:00,1,0,/,New Visitor,organic,iOS,Denver,Colorado,United States
5392,CSM,31507,20151123,11/23/15,21,7,Facilitator,0,0:00:00,2,0,/,New Visitor,organic,iOS,Denver,Colorado,United States
5393,CSM,31973,20151124,11/24/15,4,53,Facilitator,1,0:00:49,1,1,/,New Visitor,referral,iOS,Denver,Colorado,United States
5394,CSM,31974,20151124,11/24/15,4,54,Facilitator,0,0:00:00,3,0,/,New Visitor,referral,iOS,Denver,Colorado,United States
5395,CSM,32464,20151124,11/24/15,13,4,Facilitator,1,0:00:12,2,2,/info,New Visitor,organic,Windows,Denver,Colorado,United States
5396,CSM,33510,20151125,11/25/15,6,30,Facilitator,1,0:10:11,3,3,/,Returning Visitor,organic,Windows,Hilliard,Ohio,United States
5397,CSM,33511,20151125,11/25/15,6,31,Facilitator,0,0:00:00,3,0,/,Returning Visitor,organic,Windows,Hilliard,Ohio,United States
5398,CSM,33512,20151125,11/25/15,6,32,Facilitator,0,0:00:00,2,0,/,Returning Visitor,organic,Windows,Hilliard,Ohio,United States
5399,CSM,33513,20151125,11/25/15,6,33,Facilitator,0,0:00:00,2,0,/,Returning Visitor,organic,Windows,Hilliard,Ohio,United States
5400,CSM,33514,20151125,11/25/15,6,34,Facilitator,0,0:00:00,2,0,/,Returning Visitor,organic,Windows,Hilliard,Ohio,United States
5401,CSM,33515,20151125,11/25/15,6,35,Facilitator,0,0:00:00,1,0,/,Returning Visitor,organic,Windows,Hilliard,Ohio,United States
